TimeGenerated,InstanceName,AvgCPUUsageNanoCores
2020-07-22T02:30:00Z,/subscriptions/05bc92a8-0ea0-4c4d-b5d7-cd6d9eefe888/resourceGroups/Azure_Arc_Training/providers/Microsoft.Kubernetes/connectedClusters/IBMCloudK8s/4488877e-a5dd-4bcc-be23-326507964cba/flux,56082679.57
2020-07-22T02:30:00Z,/subscriptions/05bc92a8-0ea0-4c4d-b5d7-cd6d9eefe888/resourceGroups/Azure_Arc_Training/providers/Microsoft.Kubernetes/connectedClusters/IBMCloudK8s/31df6734-2ed8-4428-83f5-424e1e752411/memcached,2958954.167
2020-07-22T02:30:00Z,/subscriptions/05bc92a8-0ea0-4c4d-b5d7-cd6d9eefe888/resourceGroups/Azure_Arc_Training/providers/Microsoft.Kubernetes/connectedClusters/IBMCloudK8s/c24ea4b0-aedd-4503-9d3b-f8f665f2126c/coredns,6417754.067
2020-07-22T02:30:00Z,/subscriptions/05bc92a8-0ea0-4c4d-b5d7-cd6d9eefe888/resourceGroups/Azure_Arc_Training/providers/Microsoft.Kubernetes/connectedClusters/IBMCloudK8s/0593432f-b575-460d-a767-a3853836aa82/metrics-server,3762893.233
2020-07-22T02:30:00Z,/subscriptions/05bc92a8-0ea0-4c4d-b5d7-cd6d9eefe888/resourceGroups/Azure_Arc_Training/providers/Microsoft.Kubernetes/connectedClusters/IBMCloudK8s/0593432f-b575-460d-a767-a3853836aa82/metrics-server-nanny,269146.7
2020-07-22T02:30:00Z,/subscriptions/05bc92a8-0ea0-4c4d-b5d7-cd6d9eefe888/resourceGroups/Azure_Arc_Training/providers/Microsoft.Kubernetes/connectedClusters/IBMCloudK8s/457381dc-5762-4cfb-980c-a4a7ff14fc40/patientservice,709114.6
2020-07-22T02:30:00Z,/subscriptions/05bc92a8-0ea0-4c4d-b5d7-cd6d9eefe888/resourceGroups/Azure_Arc_Training/providers/Microsoft.Kubernetes/connectedClusters/IBMCloudK8s/ea7aa2e8-0e41-457e-82d9-f168fff53f35/coredns,6044194.267
2020-07-22T02:30:00Z,/subscriptions/05bc92a8-0ea0-4c4d-b5d7-cd6d9eefe888/resourceGroups/Azure_Arc_Training/providers/Microsoft.Kubernetes/connectedClusters/IBMCloudK8s/cd6d0e73-f1c8-4916-954b-ef7deb400a93/postgresqldapper,782715.4667
2020-07-22T02:30:00Z,/subscriptions/05bc92a8-0ea0-4c4d-b5d7-cd6d9eefe888/resourceGroups/Azure_Arc_Training/providers/Microsoft.Kubernetes/connectedClusters/IBMCloudK8s/bac1b068-62e0-485d-b04d-190c8878a309/kube-rbac-proxy,34272.66667
2020-07-22T02:30:00Z,/subscriptions/05bc92a8-0ea0-4c4d-b5d7-cd6d9eefe888/resourceGroups/Azure_Arc_Training/providers/Microsoft.Kubernetes/connectedClusters/IBMCloudK8s/bac1b068-62e0-485d-b04d-190c8878a309/flux-logs-agent,91995.7
2020-07-22T02:30:00Z,/subscriptions/05bc92a8-0ea0-4c4d-b5d7-cd6d9eefe888/resourceGroups/Azure_Arc_Training/providers/Microsoft.Kubernetes/connectedClusters/IBMCloudK8s/830cc334-26d4-4a94-8181-e9303f1485ff/olm-operator,2267565.267
2020-07-22T02:30:00Z,/subscriptions/05bc92a8-0ea0-4c4d-b5d7-cd6d9eefe888/resourceGroups/Azure_Arc_Training/providers/Microsoft.Kubernetes/connectedClusters/IBMCloudK8s/80509c64-1d90-42f8-af35-7e2d49d09523/calico-extension,0
2020-07-22T02:30:00Z,/subscriptions/05bc92a8-0ea0-4c4d-b5d7-cd6d9eefe888/resourceGroups/Azure_Arc_Training/providers/Microsoft.Kubernetes/connectedClusters/IBMCloudK8s/80509c64-1d90-42f8-af35-7e2d49d09523/install-cni,0
2020-07-22T02:30:00Z,/subscriptions/05bc92a8-0ea0-4c4d-b5d7-cd6d9eefe888/resourceGroups/Azure_Arc_Training/providers/Microsoft.Kubernetes/connectedClusters/IBMCloudK8s/80509c64-1d90-42f8-af35-7e2d49d09523/calico-node,30397961.87
2020-07-22T02:30:00Z,/subscriptions/05bc92a8-0ea0-4c4d-b5d7-cd6d9eefe888/resourceGroups/Azure_Arc_Training/providers/Microsoft.Kubernetes/connectedClusters/IBMCloudK8s/08b5021e39751c0254693e6041339c76/pause,0
2020-07-22T02:30:00Z,/subscriptions/05bc92a8-0ea0-4c4d-b5d7-cd6d9eefe888/resourceGroups/Azure_Arc_Training/providers/Microsoft.Kubernetes/connectedClusters/IBMCloudK8s/08b5021e39751c0254693e6041339c76/ibm-master-proxy-static,2248387.033
2020-07-22T02:30:00Z,/subscriptions/05bc92a8-0ea0-4c4d-b5d7-cd6d9eefe888/resourceGroups/Azure_Arc_Training/providers/Microsoft.Kubernetes/connectedClusters/IBMCloudK8s/136f1be5-7ea4-49d9-9678-a846a5ee327e/kube-rbac-proxy,109220.5333
2020-07-22T02:30:00Z,/subscriptions/05bc92a8-0ea0-4c4d-b5d7-cd6d9eefe888/resourceGroups/Azure_Arc_Training/providers/Microsoft.Kubernetes/connectedClusters/IBMCloudK8s/136f1be5-7ea4-49d9-9678-a846a5ee327e/fluent-bit,69439.16667
2020-07-22T02:30:00Z,/subscriptions/05bc92a8-0ea0-4c4d-b5d7-cd6d9eefe888/resourceGroups/Azure_Arc_Training/providers/Microsoft.Kubernetes/connectedClusters/IBMCloudK8s/136f1be5-7ea4-49d9-9678-a846a5ee327e/config-agent,622756.7667
2020-07-21T09:30:00Z,/subscriptions/05bc92a8-0ea0-4c4d-b5d7-cd6d9eefe888/resourceGroups/Azure_Arc_Training/providers/Microsoft.Kubernetes/connectedClusters/IBMCloudK8s/7d0a830c-8324-45bb-a4a6-e857dba454dc/omsagent,10270438.57
2020-07-21T09:30:00Z,/subscriptions/05bc92a8-0ea0-4c4d-b5d7-cd6d9eefe888/resourceGroups/Azure_Arc_Training/providers/Microsoft.Kubernetes/connectedClusters/IBMCloudK8s/457381dc-5762-4cfb-980c-a4a7ff14fc40/patientservice,718266.2
2020-07-21T09:30:00Z,/subscriptions/05bc92a8-0ea0-4c4d-b5d7-cd6d9eefe888/resourceGroups/Azure_Arc_Training/providers/Microsoft.Kubernetes/connectedClusters/IBMCloudK8s/4431a9b6-8a57-436e-aafa-f92b362a2e18/autoscaler,257945.2
2020-07-21T09:30:00Z,/subscriptions/05bc92a8-0ea0-4c4d-b5d7-cd6d9eefe888/resourceGroups/Azure_Arc_Training/providers/Microsoft.Kubernetes/connectedClusters/IBMCloudK8s/136f1be5-7ea4-49d9-9678-a846a5ee327e/config-agent,625349.9
2020-07-21T09:30:00Z,/subscriptions/05bc92a8-0ea0-4c4d-b5d7-cd6d9eefe888/resourceGroups/Azure_Arc_Training/providers/Microsoft.Kubernetes/connectedClusters/IBMCloudK8s/136f1be5-7ea4-49d9-9678-a846a5ee327e/kube-rbac-proxy,83416.4
2020-07-21T09:30:00Z,/subscriptions/05bc92a8-0ea0-4c4d-b5d7-cd6d9eefe888/resourceGroups/Azure_Arc_Training/providers/Microsoft.Kubernetes/connectedClusters/IBMCloudK8s/136f1be5-7ea4-49d9-9678-a846a5ee327e/fluent-bit,67990.2
